dataset,esn,unit,flight_cycle,datetime,operator,depart_icao,destination_icao,hpc_eff_mod,hpc_flow_mod,tra,t2,t24,t30,t50,p2,p15,p30,nf,nc,epr,ps30,phi,nrf,nrc,bpr,farb,htbleed,nf_dmd,pcnfr_dmd,w31,w32,rul
test_FD001,999189,89,175,4/29/2018 3:10,FRON,KRDU,KLAS,-0.0003,0.0002,100,518.67,1562.35,1592.43,1410.13,14.62,21.61,553.7,2388.08,9055.91,1.3,47.51,521.24,2388.14,8133.82,8.4156,0.03,392,2388,100,38.74,23.2848,170.0
test_FD001,999189,89,58,4/1/2018 16:37,FRON,KTPA,KTTN,-0.0001,0.0003,100,518.67,1561.67,1588.68,1409.06,14.62,21.61,553.51,2388.12,9047.92,1.3,47.36,521.98,2388.07,8127.6,8.4478,0.03,393,2388,100,38.91,23.2186,170.0
test_FD001,999189,89,129,4/13/2018 4:47,FRON,KISP,KMSP,0.0028,-0.0004,100,518.67,1561.94,1592.32,1400.64,14.62,21.61,553.99,2388.12,9038.93,1.3,47.57,521.22,2388.16,8124.33,8.4163,0.03,393,2388,100,39.1,23.3229,170.0
test_FD001,999189,89,16,3/23/2018 20:47,FRON,KJAX,KPHL,-0.0003,0.0002,100,518.67,1561.2900000000002,1592.07,1406.86,14.62,21.61,553.26,2388.09,9044.08,1.3,47.56,521.4,2388.14,8130.39,8.4263,0.03,392,2388,100,39.01,23.3096,170.0
test_FD001,999189,89,110,4/10/2018 15:07,FRON,KTPA,KTTN,-0.001,-0.0002,100,518.67,1562.38,1593.32,1407.6,14.62,21.61,553.73,2388.17,9045.82,1.3,47.31,521.52,2388.13,8128.73,8.4174,0.03,393,2388,100,38.95,23.2753,170.0
test_FD001,999189,89,16,3/23/2018 20:47,FRON,KJAX,KPHL,-0.0003,0.0002,100,518.67,1561.2900000000002,1592.07,1406.86,14.62,21.61,553.26,2388.09,9044.08,1.3,47.56,521.4,2388.14,8130.39,8.4263,0.03,392,2388,100,39.01,23.3096,170.0
test_FD001,999189,89,107,4/10/2018 2:17,FRON,KLAS,KTPA,0.0,-0.0002,100,518.67,1561.91,1593.71,1399.91,14.62,21.61,554.04,2388.12,9043.43,1.3,47.49,521.37,2388.11,8124.01,8.4255,0.03,392,2388,100,38.6,23.4049,170.0
test_FD001,999189,89,120,4/12/2018 5:10,FRON,KIAD,KMCO,0.0014,0.0002,100,518.67,1561.84,1589.76,1411.265,14.62,21.61,553.46,2388.18,9046.57,1.3,47.57,521.58,2388.11,8128.72,8.4652,0.03,394,2388,100,38.88,23.2194,170.0
test_FD001,999189,89,90,4/7/2018 6:33,FRON,KMIA,KLAS,0.0006,-0.0005,100,518.67,1561.35,1585.19,1403.71,14.62,21.61,553.88,2388.09,9050.12,1.3,47.33,522.21,2388.12,8123.56,8.421,0.03,394,2388,100,38.9,23.4243,170.0
test_FD001,999189,89,129,4/13/2018 4:47,FRON,KISP,KMSP,0.0028,-0.0004,100,518.67,1561.94,1592.32,1400.64,14.62,21.61,553.99,2388.12,9038.93,1.3,47.57,521.22,2388.16,8124.33,8.4163,0.03,393,2388,100,39.1,23.3229,170.0
test_FD001,999189,89,81,4/5/2018 6:05,FRON,KLAS,KMIA,-0.0004,0.0001,100,518.67,1562.09,1586.95,1405.4,14.62,21.61,553.5,2388.11,9043.29,1.3,47.5,521.51,2388.12,8125.6,8.4058,0.03,393,2388,100,38.92,23.3751,170.0
test_FD001,999189,89,126,4/12/2018 17:11,FRON,KSAT,KCOS,0.0021,0.0,100,518.67,1561.88,1590.49,1409.74,14.62,21.61,554.03,2388.07,9044.7,1.3,47.52,521.67,2388.19,8125.49,8.4303,0.03,394,2388,100,38.99,23.2748,170.0
test_FD001,999189,89,96,4/8/2018 13:55,FRON,KCOS,KMSP,-0.0024,-0.0004,100,518.67,1562.18,1589.49,1410.02,14.62,21.61,553.55,2388.13,9050.1,1.3,47.49,521.54,2388.04,8126.22,8.4966,0.03,394,2388,100,39.05,23.3059,170.0
test_FD001,999189,89,143,4/15/2018 11:32,FRON,KCVG,KAUS,-0.0014,-0.0004,100,518.67,1561.3300000000002,1582.83,1412.63,14.62,21.61,553.36,2388.11,9045.9,1.3,47.67,521.69,2388.1,8132.31,8.4439,0.03,393,2388,100,38.82,23.2051,170.0
test_FD001,999189,89,50,3/30/2018 19:23,FRON,KPBI,KTTN,0.0052,0.0,100,518.67,1561.5400000000002,1586.09,1397.46,14.62,21.61,554.1,2388.13,9052.36,1.3,47.41,521.08,2388.08,8122.81,8.4295,0.03,391,2388,100,38.86,23.347,170.0
test_FD001,999189,89,18,3/24/2018 8:05,FRON,KJAX,KDEN,0.0028,-0.0002,100,518.67,1561.94,1588.62,1409.6,14.62,21.61,554.38,2388.09,9041.91,1.3,47.36,521.32,2388.08,8127.87,8.4343,0.03,393,2388,100,38.88,23.3964,170.0
test_FD001,999189,89,94,4/8/2018 5:29,FRON,KMCO,KLAS,-0.0007,0.0004,100,518.67,1562.0400000000002,1594.23,1407.07,14.62,21.61,553.5,2388.15,9039.13,1.3,47.54,521.93,2388.08,8128.74,8.4296,0.03,392,2388,100,38.95,23.3136,170.0
test_FD001,999189,89,137,4/14/2018 14:13,FRON,KTYS,KDEN,-0.0043,0.0004,100,518.67,1561.77,1589.86,1409.08,14.62,21.61,553.07,2388.15,9050.68,1.3,47.36,521.94,2388.11,8129.44,8.4346,0.03,394,2388,100,38.9,23.3642,170.0
test_FD001,999189,89,125,4/12/2018 11:30,FRON,KIAD,KDEN,-0.0013,-0.0004,100,518.67,1562.12,1584.0,1409.03,14.62,21.61,553.44,2388.12,9048.54,1.3,47.56,521.35,2388.1,8126.74,8.4111,0.03,393,2388,100,38.78,23.291,170.0
test_FD001,999189,89,52,3/31/2018 9:34,FRON,KMIA,KTTN,0.0016,-0.0005,100,518.67,1561.22,1591.36,1403.26,14.62,21.61,553.24,2388.08,9046.07,1.3,47.32,522.01,2388.08,8129.35,8.4433,0.03,392,2388,100,38.94,23.312,170.0
test_FD001,999189,89,79,4/4/2018 21:37,FRON,KSAT,KLAS,0.0005,0.0,100,518.67,1561.75,1584.77,1407.41,14.62,21.61,553.85,2388.11,9045.75,1.3,47.46,521.57,2388.07,8131.4,8.4349,0.03,393,2388,100,38.84,23.414,170.0
test_FD001,999189,89,46,3/30/2018 2:11,FRON,KMIA,KDEN,-0.0009,-0.0004,100,518.67,1561.67,1586.24,1404.91,14.62,21.61,553.92,2388.09,9043.85,1.3,47.38,521.89,2388.1,8128.23,8.4139,0.03,393,2388,100,38.87,23.4165,170.0
test_FD001,999189,89,78,4/4/2018 18:27,FRON,KLAS,KSAT,-0.0032,-0.0001,100,518.67,1561.48,1585.57,1412.135,14.62,21.61,554.06,2388.11,9053.68,1.3,47.36,522.34,2388.11,8127.97,8.4167,0.03,394,2388,100,38.82,23.3716,170.0
test_FD001,999189,89,115,4/11/2018 14:22,FRON,KCOS,KSAT,0.0014,0.0003,100,518.67,1561.4,1589.45,1409.41,14.62,21.61,553.43,2388.12,9051.61,1.3,47.61,520.94,2388.07,8129.98,8.4465,0.03,393,2388,100,38.88,23.2527,170.0
test_FD001,999189,89,59,4/2/2018 5:54,FRON,KTTN,KMCO,-0.0039,0.0001,100,518.67,1562.39,1595.9,1398.2,14.62,21.61,553.7,2388.06,9044.73,1.3,47.4,521.95,2388.06,8124.76,8.4471,0.03,390,2388,100,39.03,23.3317,170.0
test_FD001,999189,89,15,3/23/2018 16:52,FRON,KDEN,KJAX,0.0026,-0.0004,100,518.67,1561.3200000000002,1587.83,1399.75,14.62,21.61,553.41,2388.07,9044.06,1.3,47.38,521.52,2388.07,8127.79,8.4127,0.03,392,2388,100,38.8,23.3939,170.0
test_FD001,999189,89,93,4/7/2018 16:49,FRON,KBNA,KMCO,0.0018,0.0,100,518.67,1561.68,1586.34,1405.82,14.62,21.61,553.52,2388.11,9041.25,1.3,47.53,521.42,2388.07,8121.9,8.4142,0.03,391,2388,100,38.84,23.4074,170.0
test_FD001,999189,89,26,3/25/2018 15:06,FRON,KBUF,KMIA,0.0006,0.0002,100,518.67,1561.62,1587.61,1405.61,14.62,21.61,554.03,2388.08,9033.05,1.3,47.41,521.31,2388.08,8126.29,8.4631,0.03,393,2388,100,38.78,23.3367,170.0
test_FD001,999189,89,22,3/24/2018 17:55,FRON,KSJC,KLAS,0.001,-0.0003,100,518.67,1562.11,1580.6,1401.25,14.62,21.61,553.49,2388.07,9051.42,1.3,47.27,522.14,2388.11,8128.24,8.4013,0.03,394,2388,100,39.0,23.3973,170.0
test_FD001,999189,89,46,3/30/2018 2:11,FRON,KMIA,KDEN,-0.0009,-0.0004,100,518.67,1561.67,1586.24,1404.91,14.62,21.61,553.92,2388.09,9043.85,1.3,47.38,521.89,2388.1,8128.23,8.4139,0.03,393,2388,100,38.87,23.4165,170.0
test_FD001,999189,89,38,3/28/2018 18:17,FRON,KDEN,KONT,-0.0011,0.0,100,518.67,1561.71,1581.67,1406.46,14.62,21.61,554.0,2388.14,9045.01,1.3,47.5,521.53,2388.04,8127.88,8.4209,0.03,391,2388,100,38.92,23.3983,170.0
test_FD001,999189,89,102,4/9/2018 12:50,FRON,KJAX,KTTN,-0.0032,-0.0001,100,518.67,1561.95,1589.52,1412.09,14.62,21.61,553.51,2388.13,9042.67,1.3,47.44,521.82,2388.05,8129.86,8.4455,0.03,392,2388,100,38.73,23.3454,170.0
test_FD001,999189,89,175,4/29/2018 3:10,FRON,KRDU,KLAS,-0.0003,0.0002,100,518.67,1562.35,1592.43,1410.13,14.62,21.61,553.7,2388.08,9055.91,1.3,47.51,521.24,2388.14,8133.82,8.4156,0.03,392,2388,100,38.74,23.2848,170.0
test_FD001,999189,89,159,4/18/2018 5:11,FRON,KTTN,KDTW,-0.0003,-0.0005,100,518.67,1562.22,1587.8,1407.94,14.62,21.61,552.54,2388.14,9040.69,1.3,47.47,521.14,2388.11,8130.35,8.4268,0.03,394,2388,100,38.8,23.3872,170.0
test_FD001,999189,89,115,4/11/2018 14:22,FRON,KCOS,KSAT,0.0014,0.0003,100,518.67,1561.4,1589.45,1409.41,14.62,21.61,553.43,2388.12,9051.61,1.3,47.61,520.94,2388.07,8129.98,8.4465,0.03,393,2388,100,38.88,23.2527,170.0
test_FD001,999189,89,125,4/12/2018 11:30,FRON,KIAD,KDEN,-0.0013,-0.0004,100,518.67,1562.12,1584.0,1409.03,14.62,21.61,553.44,2388.12,9048.54,1.3,47.56,521.35,2388.1,8126.74,8.4111,0.03,393,2388,100,38.78,23.291,170.0
test_FD001,999189,89,12,3/23/2018 5:06,FRON,KLAS,KRDU,-0.0022,0.0004,100,518.67,1561.73,1584.94,1405.12,14.62,21.61,553.88,2388.09,9047.02,1.3,47.42,521.76,2388.1,8129.98,8.4492,0.03,392,2388,100,39.02,23.3183,170.0
test_FD001,999189,89,173,4/20/2018 20:40,FRON,,,-0.0011,-0.0004,100,518.67,1562.26,1590.8,1402.5,14.62,21.61,552.99,2388.08,9052.37,1.3,47.56,520.96,2388.11,8133.68,8.4272,0.03,393,2388,100,38.77,23.3311,170.0
test_FD001,999189,89,39,3/28/2018 19:27,FRON,KMSP,KDEN,-0.0016,-0.0004,100,518.67,1561.77,1589.31,1401.35,14.62,21.61,553.56,2388.05,9043.41,1.3,47.36,521.84,2388.13,8128.81,8.4289,0.03,393,2388,100,38.96,23.3619,170.0
test_FD001,999189,89,145,4/15/2018 18:14,FRON,KDEN,KRNO,0.0045,-0.0005,100,518.67,1562.19,1587.04,1406.55,14.62,21.61,553.42,2388.11,9057.55,1.3,47.34,521.22,2388.12,8126.18,8.4355,0.03,392,2388,100,38.91,23.1258,170.0
test_FD001,999189,89,117,4/11/2018 20:06,FRON,KCOS,KLAS,-0.0002,0.0002,100,518.67,1561.8000000000002,1593.93,1403.96,14.62,21.61,553.77,2388.11,9044.2,1.3,47.32,521.73,2388.1,8128.83,8.4001,0.03,393,2388,100,38.89,23.3828,170.0
test_FD001,999189,89,61,4/2/2018 11:35,FRON,KBNA,KLAS,-0.0018,-0.0003,100,518.67,1561.4,1592.19,1405.65,14.62,21.61,552.94,2388.04,9045.61,1.3,47.48,520.73,2388.09,8127.43,8.4434,0.03,393,2388,100,39.04,23.3387,170.0
test_FD001,999189,89,38,3/28/2018 18:17,FRON,KDEN,KONT,-0.0011,0.0,100,518.67,1561.71,1581.67,1406.46,14.62,21.61,554.0,2388.14,9045.01,1.3,47.5,521.53,2388.04,8127.88,8.4209,0.03,391,2388,100,38.92,23.3983,170.0
test_FD001,999189,89,169,4/19/2018 19:44,FRON,KCVG,KLGA,-0.0023,0.0003,100,518.67,1562.14,1595.04,1410.405,14.62,21.61,552.98,2388.16,9054.96,1.3,47.48,520.93,2388.14,8135.14,8.4762,0.03,393,2388,100,38.67,23.2207,170.0
test_FD001,999189,89,82,4/5/2018 9:02,FRON,KMIA,KPVD,0.0007,0.0002,100,518.67,1561.5500000000002,1587.38,1408.62,14.62,21.61,553.83,2388.07,9043.07,1.3,47.49,521.05,2388.11,8123.34,8.4408,0.03,393,2388,100,38.77,23.2658,170.0
test_FD001,999189,89,83,4/5/2018 13:02,FRON,KPVD,KMIA,-0.0003,-0.0005,100,518.67,1561.7900000000002,1588.33,1411.41,14.62,21.61,554.65,2388.14,9043.73,1.3,47.55,521.26,2388.1,8121.36,8.4505,0.03,393,2388,100,38.91,23.2995,170.0
test_FD001,999189,89,60,4/2/2018 9:13,FRON,KMCO,KBNA,-0.0028,-0.0003,100,518.67,1561.8300000000002,1587.16,1404.48,14.62,21.61,553.8,2388.14,9046.2,1.3,47.42,521.32,2388.1,8133.03,8.4531,0.03,392,2388,100,38.88,23.1682,170.0
test_FD001,999189,89,132,4/13/2018 15:08,FRON,KLAS,KDEN,-0.0003,0.0001,100,518.67,1562.5600000000002,1590.29,1408.82,14.62,21.61,553.56,2388.1,9046.67,1.3,47.68,521.0,2388.13,8125.52,8.4195,0.03,395,2388,100,38.83,23.2873,170.0
test_FD001,999189,89,153,4/17/2018 0:18,FRON,KLAS,KMCO,0.0011,-0.0005,100,518.67,1561.7,1589.76,1406.96,14.62,21.61,554.21,2388.05,9055.86,1.3,47.42,520.84,2388.13,8130.47,8.4707,0.03,392,2388,100,38.74,23.2633,170.0
test_FD001,999189,89,113,4/11/2018 9:57,FRON,,,-0.002,-0.0005,100,518.67,1562.02,1589.63,1405.52,14.62,21.61,553.09,2388.08,9043.3,1.3,47.62,522.04,2388.09,8123.22,8.4447,0.03,393,2388,100,38.88,23.277,170.0
test_FD001,999189,89,156,4/17/2018 17:55,FRON,KDEN,KMSP,-0.0033,0.0001,100,518.67,1561.94,1587.88,1410.83,14.62,21.61,553.11,2388.11,9050.65,1.3,47.26,521.51,2388.11,8134.01,8.4184,0.03,393,2388,100,38.86,23.3659,170.0
test_FD001,999189,89,51,3/31/2018 5:43,FRON,KTTN,KMIA,0.0021,-0.0004,100,518.67,1561.86,1590.98,1408.84,14.62,21.61,553.74,2388.11,9053.67,1.3,47.26,521.7,2388.07,8129.44,8.3896,0.03,392,2388,100,38.81,23.338,170.0
test_FD001,999189,89,170,4/19/2018 22:42,FRON,KLGA,KDEN,-0.0012,0.0004,100,518.67,1561.5600000000002,1601.5,1408.18,14.62,21.61,553.19,2388.1,9056.96,1.3,47.42,521.85,2388.07,8135.01,8.4105,0.03,393,2388,100,39.02,23.3778,170.0
test_FD001,999189,89,70,4/3/2018 17:21,FRON,KAUS,KIAD,0.0001,-0.0005,100,518.67,1562.25,1591.28,1411.87,14.62,21.61,553.91,2388.11,9051.45,1.3,47.48,521.88,2388.09,8128.68,8.4159,0.03,393,2388,100,38.82,23.3501,170.0
test_FD001,999189,89,10,3/22/2018 22:12,FRON,KSLC,KLAS,0.0031,-0.0002,100,518.67,1561.96,1590.98,1402.81,14.62,21.61,554.1,2388.04,9032.04,1.3,47.48,521.85,2388.06,8118.52,8.4152,0.03,392,2388,100,39.04,23.3918,170.0
test_FD001,999189,89,13,3/23/2018 7:38,FRON,KRDU,KLAS,-0.0031,-0.0003,100,518.67,1561.77,1587.24,1409.1,14.62,21.61,553.88,2388.04,9038.02,1.3,47.55,522.02,2388.08,8119.75,8.4204,0.03,393,2388,100,38.87,23.362,170.0
test_FD001,999189,89,111,4/10/2018 18:17,FRON,KRDU,KAUS,0.0041,-0.0001,100,518.67,1562.27,1581.06,1400.08,14.62,21.61,553.1,2388.13,9052.33,1.3,47.5,521.75,2388.05,8130.01,8.4693,0.03,392,2388,100,38.88,23.3598,170.0
test_FD001,999189,89,31,3/27/2018 12:06,FRON,KDEN,KRNO,-0.0034,-0.0002,100,518.67,1561.74,1586.25,1405.27,14.62,21.61,553.85,2388.12,9047.08,1.3,47.55,521.51,2388.12,8126.22,8.4049,0.03,393,2388,100,38.95,23.3383,170.0
test_FD001,999189,89,157,4/17/2018 17:55,FRON,,,0.0007,-0.0002,100,518.67,1561.8300000000002,1593.25,1405.75,14.62,21.61,553.95,2388.09,9050.53,1.3,47.49,521.82,2388.16,8130.63,8.4421,0.03,393,2388,100,38.84,23.2973,170.0
test_FD001,999189,89,62,4/2/2018 17:18,FRON,KLAS,KCOS,-0.0011,0.0003,100,518.67,1561.67,1586.9,1399.03,14.62,21.61,553.03,2388.13,9051.08,1.3,47.35,521.47,2388.09,8132.05,8.4326,0.03,392,2388,100,38.95,23.3882,170.0
test_FD001,999189,89,42,3/29/2018 8:35,FRON,KDEN,KDCA,-0.001,0.0002,100,518.67,1561.59,1587.5,1404.75,14.62,21.61,553.66,2388.08,9045.07,1.3,47.59,522.28,2388.11,8125.14,8.4426,0.03,392,2388,100,38.89,23.3553,170.0
test_FD001,999189,89,164,4/19/2018 1:24,FRON,KDEN,KATL,0.0021,0.0001,100,518.67,1561.5600000000002,1591.91,1404.94,14.62,21.61,553.19,2388.14,9054.88,1.3,47.48,521.33,2388.08,8128.62,8.4618,0.03,392,2388,100,38.68,23.4057,170.0
test_FD001,999189,89,124,4/12/2018 11:30,FRON,KIAD,KDEN,-0.0017,-0.0001,100,518.67,1561.63,1591.27,1410.095,14.62,21.61,552.53,2388.09,9050.91,1.3,47.53,521.55,2388.12,8129.62,8.3986,0.03,392,2388,100,38.84,23.3066,170.0
test_FD001,999189,89,23,3/24/2018 20:05,FRON,KLAS,KMKE,-0.0033,0.0004,100,518.67,1562.16,1585.25,1409.47,14.62,21.61,554.54,2388.1,9045.94,1.3,47.54,521.86,2388.09,8123.21,8.4169,0.03,393,2388,100,38.95,23.3264,170.0
test_FD001,999189,89,9,3/22/2018 19:49,FRON,KDEN,KSLC,0.0033,0.0003,100,518.67,1562.45,1588.29,1401.35,14.62,21.61,553.32,2388.05,9040.6,1.3,47.36,522.05,2388.08,8125.34,8.4103,0.03,392,2388,100,38.92,23.27,170.0
test_FD001,999189,89,148,4/16/2018 5:31,FRON,KMCO,KLAS,0.0003,-0.0006,100,518.67,1562.27,1591.63,1400.58,14.62,21.61,553.13,2388.1,9045.62,1.3,47.66,521.97,2388.09,8131.29,8.421,0.03,392,2388,100,38.76,23.2736,170.0
test_FD001,999189,89,15,3/23/2018 16:52,FRON,KDEN,KJAX,0.0026,-0.0004,100,518.67,1561.3200000000002,1587.83,1399.75,14.62,21.61,553.41,2388.07,9044.06,1.3,47.38,521.52,2388.07,8127.79,8.4127,0.03,392,2388,100,38.8,23.3939,170.0
test_FD001,999189,89,35,3/28/2018 9:12,FRON,KDEN,KSEA,-0.0001,0.0003,100,518.67,1562.38,1593.82,1406.15,14.62,21.61,553.96,2388.1,9043.74,1.3,47.48,521.54,2388.13,8122.56,8.4161,0.03,393,2388,100,38.77,23.4047,170.0
test_FD001,999189,89,97,4/8/2018 17:15,FRON,KMSP,KCOS,-0.0032,0.0002,100,518.67,1561.89,1590.71,1409.45,14.62,21.61,554.11,2388.07,9052.05,1.3,47.44,521.37,2388.1,8129.19,8.4247,0.03,394,2388,100,38.89,23.369,170.0
test_FD001,999189,89,127,4/12/2018 17:34,FRON,KDEN,KDTW,-0.0009,0.0003,100,518.67,1562.25,1588.23,1402.33,14.62,21.61,553.49,2388.12,9051.95,1.3,47.53,521.76,2388.14,8131.32,8.4171,0.03,393,2388,100,39.02,23.2219,170.0
test_FD001,999189,89,55,4/1/2018 6:46,FRON,KTTN,KATL,0.0017,0.0,100,518.67,1561.6,1588.85,1401.25,14.62,21.61,552.84,2388.07,9051.42,1.3,47.49,521.93,2388.09,8121.37,8.4006,0.03,394,2388,100,38.92,23.405,170.0
test_FD001,999189,89,162,4/18/2018 17:00,FRON,KLGA,KATL,-0.001,0.0,100,518.67,1561.64,1587.74,1404.36,14.62,21.61,553.69,2388.07,9051.19,1.3,47.58,521.38,2388.1,8132.12,8.3961,0.03,393,2388,100,38.92,23.2299,170.0
test_FD001,999189,89,17,3/24/2018 4:39,FRON,KPHL,KJAX,0.0008,0.0001,100,518.67,1562.2900000000002,1595.3,1403.59,14.62,21.61,554.32,2388.09,9044.62,1.3,47.43,521.18,2388.07,8128.3,8.4285,0.03,393,2388,100,38.86,23.3025,170.0
test_FD001,999189,89,49,3/30/2018 15:27,FRON,KTTN,KPBI,-0.0002,0.0003,100,518.67,1562.3100000000002,1583.16,1398.04,14.62,21.61,553.28,2388.14,9049.53,1.3,47.43,521.81,2388.07,8129.43,8.4222,0.03,391,2388,100,38.85,23.3714,170.0
test_FD001,999189,89,95,4/8/2018 11:35,FRON,KLAS,KCOS,-0.002,-0.0005,100,518.67,1562.26,1602.33,1405.69,14.62,21.61,554.3,2388.09,9045.45,1.3,47.43,521.12,2388.19,8131.22,8.4414,0.03,393,2388,100,38.81,23.2543,170.0
test_FD001,999189,89,135,4/13/2018 21:19,FRON,KSAN,KDEN,-0.0021,0.0002,100,518.67,1562.0300000000002,1594.83,1404.31,14.62,21.61,553.7,2388.08,9048.23,1.3,47.49,521.72,2388.11,8131.24,8.4562,0.03,393,2388,100,38.78,23.2622,170.0
test_FD001,999193,93,98,1/22/2018 7:45,AXM,VTBD,VOTR,-0.0024,0.0002,100,518.67,1562.24,1592.99,1407.43,14.62,21.61,553.73,2388.12,9063.47,1.3,47.61,521.18,2388.1,8134.43,8.4594,0.03,392,2388,100,38.58,23.2703,97.0
test_FD001,999193,93,91,1/21/2018 18:10,AXM,VTBD,VYYY,0.0015,0.0002,100,518.67,1562.3200000000002,1598.04,1412.62,14.62,21.61,553.07,2388.12,9062.83,1.3,47.62,521.24,2388.09,8138.4,8.5006,0.03,393,2388,100,38.75,23.2666,97.0
test_FD001,999193,93,35,1/11/2018 0:52,AXM,VTSP,VTBD,-0.0011,0.0002,100,518.67,1561.91,1582.42,1411.245,14.62,21.61,553.11,2388.14,9058.58,1.3,47.48,521.22,2388.09,8139.31,8.4521,0.03,395,2388,100,38.76,23.2374,97.0
test_FD001,999193,93,31,1/10/2018 4:54,AXM,VTBD,VTSP,-0.0019,-0.0002,100,518.67,1561.5700000000002,1592.96,1403.46,14.62,21.61,554.74,2388.1,9055.76,1.3,47.4,521.44,2388.11,8135.34,8.4503,0.03,394,2388,100,38.94,23.2826,97.0
test_FD001,999193,93,89,1/21/2018 7:52,AXM,VTBD,VTSP,-0.0042,-0.0001,100,518.67,1561.45,1591.21,1409.61,14.62,21.61,552.74,2388.09,9058.87,1.3,47.7,521.07,2388.09,8137.91,8.4321,0.03,393,2388,100,38.9,23.3268,97.0
test_FD001,999193,93,47,1/13/2018 7:22,AXM,VTUK,VTBD,0.0036,0.0005,100,518.67,1561.87,1586.93,1403.71,14.62,21.61,553.5,2388.07,9056.83,1.3,47.4,521.5,2388.1,8135.65,8.4522,0.03,393,2388,100,38.83,23.3636,97.0
test_FD001,999193,93,224,3/16/2018 11:39,AXM,VTCC,VTBD,0.0048,0.0005,100,518.67,1562.51,1595.62,1412.88,14.62,21.61,553.01,2388.13,9071.52,1.3,47.93,521.25,2388.14,8149.99,8.4517,0.03,396,2388,100,38.63,23.1962,97.0
test_FD001,999193,93,54,1/15/2018 18:46,AXM,VTUV,VTBD,-0.001,0.0002,100,518.67,1561.91,1581.55,1409.97,14.62,21.61,553.86,2388.14,9058.44,1.3,47.49,521.66,2388.11,8133.32,8.4281,0.03,392,2388,100,38.89,23.2922,97.0
test_FD001,999193,93,122,1/28/2018 17:59,AXM,VTBD,VMMC,0.0027,0.0004,100,518.67,1562.43,1585.88,1406.05,14.62,21.61,553.37,2388.12,9066.17,1.3,47.54,521.22,2388.1,8135.72,8.4451,0.03,394,2388,100,38.7,23.266,97.0
test_FD001,999193,93,109,1/26/2018 19:00,AXM,VTUV,VTBD,-0.0034,0.0001,100,518.67,1561.84,1594.09,1409.46,14.62,21.61,552.92,2388.1,9061.67,1.3,47.54,521.12,2388.15,8139.03,8.4385,0.03,393,2388,100,38.87,23.2795,97.0
test_FD001,999193,93,176,2/23/2018 20:13,AXM,VTBD,VRMM,0.002,-0.0005,100,518.67,1561.92,1587.52,1410.475,14.62,21.61,553.32,2388.13,9068.91,1.3,47.69,520.98,2388.15,8143.27,8.4255,0.03,393,2388,100,38.7,23.2621,97.0
test_FD001,999193,93,63,1/16/2018 23:49,AXM,,,-0.0001,-0.0001,100,518.67,1561.9,1586.04,1411.14,14.62,21.61,553.37,2388.15,9062.14,1.3,47.62,521.33,2388.07,8138.23,8.4382,0.03,395,2388,100,38.78,23.3672,97.0
test_FD001,999193,93,224,3/16/2018 11:39,AXM,VTCC,VTBD,0.0048,0.0005,100,518.67,1562.51,1595.62,1412.88,14.62,21.61,553.01,2388.13,9071.52,1.3,47.93,521.25,2388.14,8149.99,8.4517,0.03,396,2388,100,38.63,23.1962,97.0
test_FD001,999193,93,145,2/7/2018 17:28,AXM,VTBD,WMKK,0.0031,0.0004,100,518.67,1562.14,1586.64,1413.415,14.62,21.61,552.49,2388.14,9065.15,1.3,47.5,521.44,2388.14,8139.05,8.4577,0.03,394,2388,100,38.75,23.207,97.0
test_FD001,999193,93,20,1/8/2018 1:00,AXM,VTCC,VTBD,-0.0017,0.0002,100,518.67,1562.61,1589.76,1410.17,14.62,21.61,553.04,2388.13,9059.49,1.3,47.56,520.91,2388.18,8137.0,8.4698,0.03,393,2388,100,38.79,23.3344,97.0
test_FD001,999193,93,12,1/4/2018 9:40,AXM,VTCC,VTBD,-0.0019,0.0001,100,518.67,1561.71,1581.56,1395.72,14.62,21.61,553.27,2388.1,9060.08,1.3,47.77,521.31,2388.04,8136.22,8.4357,0.03,394,2388,100,38.81,23.321,97.0
test_FD001,999193,93,172,2/22/2018 21:39,AXM,VTSB,VTBD,0.0012,-0.0002,100,518.67,1562.14,1590.49,1411.745,14.62,21.61,553.62,2388.13,9066.15,1.3,47.6,521.39,2388.14,8145.2,8.4751,0.03,393,2388,100,38.91,23.1992,97.0
test_FD001,999193,93,126,1/29/2018 4:46,AXM,VTBD,VTSS,-0.0025,-0.0004,100,518.67,1561.5500000000002,1592.67,1410.535,14.62,21.61,553.24,2388.16,9063.03,1.3,47.57,521.49,2388.12,8141.87,8.4693,0.03,394,2388,100,38.97,23.2529,97.0
test_FD001,999193,93,166,2/19/2018 8:23,AXM,VTSS,VTBD,0.0037,-0.0002,100,518.67,1561.38,1586.4,1411.615,14.62,21.61,553.55,2388.09,9060.42,1.3,47.62,521.74,2388.09,8143.89,8.4362,0.03,393,2388,100,38.84,23.2804,97.0
test_FD001,999193,93,100,1/22/2018 23:42,AXM,VTBD,VTCC,-0.0002,-0.0002,100,518.67,1562.17,1589.85,1411.785,14.62,21.61,552.65,2388.12,9061.41,1.3,47.64,521.84,2388.1,8136.84,8.4605,0.03,393,2388,100,38.75,23.301,97.0
